TIME,CORE,RAM,CPU,MEMORY
23:35:36.715529688,0.00,6.97,100,27116144
23:35:39.405526716,0.00,7.12,100,27192872
23:35:42.187789909,0.00,6.78,100,26980056
23:35:44.988639425,0.00,7.37,100,27076116
23:35:47.739679571,0.00,6.98,100,26985812
23:35:50.431584861,0.00,7.28,100,27222072
23:35:52.988731637,0.00,7.00,100,26966900
23:35:55.596514353,0.00,7.30,100,27035656
23:35:58.162487597,0.00,7.16,100,26946760
23:36:00.992531263,0.00,7.28,100,27050120
23:36:03.523723135,0.00,6.87,100,27115684
23:36:06.383535814,0.00,7.03,100,26885228
23:36:09.128648126,0.00,6.91,100,27123200
23:36:11.660522100,0.00,6.98,100,26956852
23:36:14.386379066,0.00,7.38,100,26895400
23:36:17.280560032,0.00,7.16,100,26933644
