TIME,CORE,RAM,CPU,MEMORY
14:29:45.042194349,0.00,7.03,100,17202244
14:29:45.204240104,0.00,6.88,100,17601868
14:29:48.011250150,0.00,6.94,100,17707652
14:29:47.833429819,0.00,6.94,100,17775632
14:29:51.028598680,0.00,6.87,100,17244260
14:29:50.970325996,0.00,6.82,100,17532820
14:29:53.893232126,0.00,6.95,100,18093444
14:29:53.866395182,0.00,6.79,100,18020048
14:29:56.577443674,0.00,6.62,99.9,18178100
14:29:56.677432851,0.00,6.89,99.3,17906888
14:29:59.478981603,0.00,6.82,100,17923248
14:29:59.682487957,0.00,6.69,99.8,17964708
14:30:01.916451039,0.00,6.88,100,17978308
14:30:02.326215965,0.00,7.25,100,17602576
14:30:04.341405695,0.00,7.06,100,17787808
14:30:05.147143535,0.00,6.80,100,17566512
14:30:06.981216071,0.00,6.74,100,17699820
14:30:07.625275946,0.00,7.20,100,17888364
14:30:09.480444668,0.00,6.81,100,17529888
14:30:10.414400480,0.00,6.79,100,17823032
14:30:12.332296749,0.00,6.75,99.8,17902372
14:30:12.899256748,0.00,7.00,100,18301048
14:30:15.017360951,0.00,6.83,100,18415484
14:30:15.526231504,0.00,6.77,100,18396184
14:30:17.455424871,0.00,6.76,100,19171020
14:30:18.108636240,0.00,6.84,100,18677756
14:30:20.000405136,0.00,6.76,100,19118176
14:30:20.566289285,0.00,6.86,100,19225108
14:30:22.573442429,0.00,7.03,99.9,19284716
14:30:23.226368890,0.00,7.08,100,19402860
14:30:25.127359650,0.00,7.06,99.9,18849600
14:30:25.838528986,0.00,7.06,99.9,19347660
14:30:27.866435780,0.00,6.73,100,18723268
14:30:28.403385845,0.00,6.89,99.9,19149076
14:30:30.590695562,0.00,6.56,100,19064156
14:30:31.023361266,0.00,7.44,100,19099680
14:30:33.177283206,0.00,7.02,99.9,19361180
14:30:33.807286973,0.00,6.72,100,19039416
14:30:35.563284006,0.00,6.94,100,19122412
14:30:36.520428621,0.00,7.01,99.9,18499228
14:30:38.338238017,0.00,6.88,100,18546852
14:30:39.408514043,0.00,6.95,100,19232136
14:30:40.828301986,0.00,7.18,100,18882788
14:30:42.325334455,0.00,6.86,99.9,19598336
14:30:43.653559899,0.00,6.97,100,19488760
14:30:44.992225173,0.00,6.68,100,18608344
14:30:46.242227773,0.00,6.43,99.9,18204284
14:30:47.565429194,0.00,6.99,100,17573720
14:30:48.957404588,0.00,7.16,100,18092524
14:30:50.036449037,0.00,7.01,100,17311876
14:30:51.635293610,0.00,6.78,100,17636560
14:30:52.740368508,0.00,6.95,100,17084200
14:30:54.198221828,0.00,6.71,100,17814592
14:30:55.537298437,0.00,6.73,100,18168188
14:30:56.861263936,0.00,7.11,99.8,17343080
14:30:58.056239718,0.00,6.76,100,17636572
14:30:59.412267346,0.00,6.98,99.4,17584156
14:31:00.635940958,0.00,6.88,100,17248180
14:31:01.897695559,0.00,6.67,100,17392628
14:31:03.067285279,0.00,6.74,99.8,17383028
14:31:04.212359271,0.00,6.76,99.9,17918772
14:31:05.669781985,0.00,7.00,100,17264684
14:31:06.651202916,0.00,6.82,100,17409360
14:31:08.326426655,0.00,6.98,100,17807324
14:31:09.378279543,0.00,6.87,100,17274784
14:31:10.976280647,0.00,6.87,100,17114960
14:31:12.096896930,0.00,7.04,100,17200028
14:31:13.784490343,0.00,6.78,100,17301784
14:31:14.844350145,0.00,6.63,100,17856652
14:31:16.377303714,0.00,7.27,100,17104648
14:31:17.666318636,0.00,6.73,100,17486348
14:31:18.916287238,0.00,6.79,100,17301596
14:31:20.183264173,0.00,6.80,99.8,17170512
14:31:21.541297727,0.00,6.71,100,17349924
14:31:22.805370693,0.00,7.10,100,17508956
14:31:23.870260392,0.00,6.74,99.9,17491580
14:31:25.659321311,0.00,6.73,100,17711944
14:31:26.558239079,0.00,6.81,99,17972208
14:31:28.207126006,0.00,6.79,100,17850372
14:31:29.142224977,0.00,6.67,99.7,17810440
14:31:30.636161879,0.00,6.65,99.4,17851168
14:31:31.595230057,0.00,6.81,99.3,17743404
14:31:32.887391515,0.00,6.69,100,17451988
14:31:33.962291429,0.00,6.74,99.8,17620380
14:31:35.345214032,0.00,7.04,100,18161136
14:31:36.430946925,0.00,7.13,100,18501476
14:31:38.144329066,0.00,6.71,98.9,18986108
14:31:39.023290540,0.00,7.24,99.3,19449564
14:31:40.671203332,0.00,6.60,100,18665572
14:31:41.432066067,0.00,6.74,100,18005024
14:31:43.114417643,0.00,6.95,100,17882888
14:31:44.096340230,0.00,6.79,100,17800888
14:31:45.722422005,0.00,6.73,100,17777208
14:31:46.567203435,0.00,6.65,100,17938668
14:31:48.244321462,0.00,7.10,100,18443196
14:31:48.939349869,0.00,6.62,100,18044980
14:31:50.912988942,0.00,6.71,100,17508068
14:31:51.337679149,0.00,7.22,100,17727460
14:31:53.404330824,0.00,6.62,100,17666296
14:31:53.850460019,0.00,7.14,100,17419484
14:31:55.872541329,0.00,6.71,100,17989916
14:31:56.421282894,0.00,6.80,100,17276208
14:31:58.289327518,0.00,6.78,100,17533032
14:31:59.004439882,0.00,7.01,100,17209548
14:32:00.910413051,0.00,6.94,100,17246064
14:32:01.700233265,0.00,6.78,100,17483584
14:32:03.617215390,0.00,6.86,100,17465800
14:32:04.427258857,0.00,6.89,100,17799800
14:32:06.066351900,0.00,7.02,100,18053888
14:32:07.082214247,0.00,7.02,100,17939740
14:32:08.925432555,0.00,7.00,100,18251452
14:32:09.831399529,0.00,7.18,99.6,18314296
14:32:11.479231668,0.00,7.05,100,18194324
14:32:12.559483459,0.00,6.66,99.7,18952444
14:32:13.959325065,0.00,6.90,99.8,18789568
14:32:15.115319258,0.00,6.43,100,19043836
14:32:16.698245982,0.00,7.07,98.8,19483412
14:32:17.572766866,0.00,7.24,100,19802788
14:32:19.500740985,0.00,7.30,99.9,19409756
14:32:20.271393904,0.00,6.89,99.7,18763952
14:32:22.136805529,0.00,6.69,99.1,18244028
14:32:22.714262512,0.00,6.83,99.4,18112004
14:32:24.614415822,0.00,6.76,100,18749580
14:32:25.229400030,0.00,7.57,99.9,18931220
14:32:27.011765078,0.00,6.62,99.9,18466804
14:32:28.076830552,0.00,7.07,99.7,18724208
14:32:29.609931235,0.00,7.05,100,18155424
14:32:30.507427613,0.00,7.12,100,18062684
14:32:31.964396217,0.00,6.66,100,17691876
14:32:33.076212529,0.00,7.01,100,17990396
14:32:34.518054647,0.00,6.98,100,17185292
14:32:35.617670344,0.00,6.75,100,17343404
14:32:36.920372406,0.00,7.01,100,17099248
14:32:38.221245098,0.00,6.94,100,17151848
14:32:39.662298760,0.00,6.87,100,17488696
14:32:40.957212359,0.00,6.91,100,17060448
14:32:42.359189874,0.00,7.07,99.9,17273884
14:32:43.417380507,0.00,6.85,100,17685108
14:32:44.849208117,0.00,6.85,100,17242728
14:32:45.915327518,0.00,6.71,100,17256768
14:32:47.395466714,0.00,6.77,100,17337004
14:32:48.267212525,0.00,6.85,100,17110880
14:32:49.799491677,0.00,6.92,100,17552052
14:32:50.877049910,0.00,6.88,100,17195720
14:32:52.392686173,0.00,6.82,99.9,17483940
14:32:53.550416646,0.00,6.87,100,17425036
14:32:54.794231478,0.00,6.80,99.8,17621560
14:32:56.194291908,0.00,6.71,100,17569072
14:32:57.417448086,0.00,6.88,100,17392640
14:32:58.724219485,0.00,6.99,99.8,17262012
14:32:59.912403060,0.00,6.86,100,17750232
14:33:01.349429216,0.00,6.82,99.9,17555584
